File1,File2,Folder,Device,freq_MHz,relStr_dB,strDiff_dB,relDist_Hz,width_Hz,phase_rad,autoCorrelation_lag-2,alpha,alpha_mean,flux,freq_MHz_2,relStr_dB_2,strDiff_dB_2,relDist_Hz_2,width_Hz_2,phase_rad_2,autoCorrelation_lag-2_2,alpha_2,alpha_mean_2,flux_2
arduino2_antenna_program_1_288-1MHz.iq,arduino2_antenna_program_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Morning,Arduino 2,288017195.7,48.64376703,0,0,122.0740379,NaN,-0.4881372254,54,54,2.17E-08,304018141.7,29.41979051,165.3436894,-16000946.07,91.55552846,NaN,-0.4667515057,87,102,3.63E-09
arduino2_antenna_program_1_288-1MHz.iq,arduino2_antenna_program_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Morning,Arduino 2,288017195.7,47.15567924,0,0,122.0740379,NaN,-0.4882107654,54,54,2.09E-08,304018126.5,33.88304606,139.1719008,-16000930.81,106.8147832,NaN,-0.4673054826,22,147,5.10E-09
arduino2_antenna_program_1_288-1MHz.iq,arduino2_antenna_program_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Morning,Arduino 2,288017195.7,46.07355889,0,0,106.8147832,NaN,-0.488236826,54,54,2.45E-08,304018126.5,26.04461757,176.9024205,-16000930.81,61.03701895,NaN,-0.4670349631,25,103,1.99E-09
arduino2_antenna_program_1_288-1MHz.iq,arduino2_antenna_program_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Morning,Arduino 2,288017180.4,45.73752625,0,0,106.8147832,NaN,-0.4882655152,55,55,2.49E-08,304018126.5,9.982607877,458.1721211,-16000946.07,45.7777642,NaN,-0.4669955084,45,36,1.67E-09
arduino2_antenna_program_1_288-1MHz.iq,arduino2_antenna_program_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Morning,Arduino 2,288017180.4,46.55342199,0,0,137.3332927,NaN,-0.4882949056,55,55,2.21E-08,304018126.5,11.46249453,406.1369179,-16000946.07,61.03701895,NaN,-0.4667856469,80,80,1.56E-09
arduino3_antenna_powersave_0_288-1MHz.iq,arduino3_antenna_powersave_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Morning,Arduino 3,288013899.7,55.22320484,0,0,854.5182653,0.0005064129501,-0.5584974553,12,12,8.54E-08,304014510,37.91346488,145.6559168,-16000610.37,106.8147832,NaN,-0.5457349563,50,45,1.03E-08
arduino3_antenna_powersave_0_288-1MHz.iq,arduino3_antenna_powersave_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Morning,Arduino 3,288013884.4,56.02120341,0,0,946.0737938,0.0002292860131,-0.5589778486,23,23,1.52E-07,304014510,37.68373943,148.6614765,-16000625.63,91.5555284,NaN,-0.5459592035,79,79,1.19E-08
arduino3_antenna_powersave_0_288-1MHz.iq,arduino3_antenna_powersave_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Morning,Arduino 3,288013853.9,55.71727557,0,0,885.0367748,0.0002594376812,-0.5594568446,113,87,9.02E-08,304014494.8,40.33074488,138.1508716,-16000640.89,91.5555284,NaN,-0.5462159829,138,49,9.55E-09
arduino3_antenna_powersave_0_288-1MHz.iq,arduino3_antenna_powersave_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Morning,Arduino 3,288013838.6,56.68365171,0,0,1007.110813,0.0003005113909,-0.5598905149,22,22,8.42E-08,304014479.5,41.28877516,137.285864,-16000640.89,91.55552846,NaN,-0.5464589304,37,37,9.08E-09
arduino3_antenna_powersave_0_288-1MHz.iq,arduino3_antenna_powersave_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Morning,Arduino 3,288013823.4,56.6303796,0,0,1007.110813,-5.06E-06,-0.5602981899,28,28,8.64E-08,304014479.5,38.74598808,146.1580473,-16000656.15,76.29627371,NaN,-0.5466345994,80,80,9.11E-09
